rewards,Q-values,loss
51.0,2.075558199602015,0.012132957933799308
14.0,1.5790403911045618,0.011801967064716987
45.0,2.459451919131809,0.013205480598844587
9.0,2.6430177953508167,0.021685587585024122
10.0,1.745437252521515,0.009443406644277275
14.0,2.5066881520407542,0.009121401950583927
51.0,2.1210237484352263,0.010569951964962278
44.0,2.4995625723492014,0.012352458746384153
26.0,2.6772841765330386,0.0940610864199698
49.0,3.1388502899481328,0.024373523624879972
11.0,2.7023367231542412,0.01050013621253046
11.0,2.3342386050657793,0.010157931003380905
44.0,2.995163782076402,0.0126885404990224
11.0,2.6428941163149746,0.0074971800416030665
19.0,3.112134657408062,0.009463920686884146
36.0,2.5690645509295993,0.011476897291787382
83.0,2.9973627343235245,0.013696272839954773
15.0,2.103095054626465,0.018225347281744082
105.0,2.8803026267460416,0.01567445096471125
34.0,2.6168802625992718,0.008769098758314024
14.0,2.390584639140538,0.013863122631196998
57.0,2.9798262621227063,0.011113940162192049
27.0,3.0565851485287703,0.01741154829936999
106.0,3.19929239435016,0.010454773454803903
13.0,2.6160739751962514,0.018270116209840544
13.0,2.5254518802349386,0.015609017098680712
9.0,2.364171822865804,0.014678005568890108
63.0,3.127317841090853,0.012307105290274772
88.0,2.889982345429334,0.015265446686746807
24.0,3.270532508691152,0.013548208167776465
13.0,1.5629625687232385,0.018959060615788285
21.0,2.712298353513082,0.01692189287305588
13.0,2.941323261994582,0.011482128622726752
15.0,2.2769331614176433,0.015351227562253674
27.0,2.6098231827771223,0.009757914438119365
11.0,2.6094275171106514,0.016853624446825546
115.0,3.29512081871862,0.012359300386363074
83.0,2.9128619102110345,0.011732802978795335
99.0,2.8066304536780926,0.011508332357290343
92.0,3.0838355033294014,0.0116122396088347
27.0,2.729782307589496,0.013811367313825974
13.0,2.6110624166635366,0.013018666963594465
21.0,2.918735447384062,0.012309579666526545
21.0,2.832941702433995,0.016627398363891103
73.0,2.9576153885828305,0.011226776508895094
12.0,3.1461448868115744,0.010391423595137894
11.0,3.111892331730236,0.01024927018972283
46.0,3.0172679216965386,0.010020119677115556
41.0,2.8656965494155884,0.010095712194991549
22.0,3.253348632292314,0.008061385745267298
13.0,2.146806185062115,0.010193898915671386
25.0,3.3690543842315672,0.010097969905473292
28.0,3.0540229167257036,0.01778251149309134
33.0,2.9022893183159106,0.013401129050180316
25.0,3.183984603881836,0.006692128921858966
102.0,3.0172596492019355,0.013085439213432883
69.0,3.1457342047622237,0.011534219931649126
31.0,2.793072500536519,0.008962238237502114
25.0,2.8876679134368897,0.011408982928842307
30.0,2.7697988033294676,0.01231477065011859
72.0,2.7608235478401184,0.015165226340791883
14.0,2.438551732472011,0.009023088063778622
23.0,2.5553359156069546,0.010325414751170447
58.0,3.1439194370960366,0.009640823064195314
15.0,2.884944232304891,0.012204812591274579
25.0,3.4194212436676024,0.01298828927334398
106.0,3.1841400726786198,0.009988466640143603
32.0,2.9914208576083183,0.010540532697632443
37.0,2.6960090237694816,0.011480804010470575
13.0,2.382332361661471,0.01779899266190254
20.0,2.5952228903770447,0.015041000000201166
19.0,2.6360135831330953,0.009915295479770162
16.0,2.2546177953481674,0.016439203347545117
55.0,2.74992224519903,0.014346086529125883
25.0,3.224472789764404,0.01189469087868929
33.0,2.569464755780769,0.010403612632106877
25.0,3.234562830924988,0.009966271999292075
18.0,3.3739410042762756,0.012774844954644019
106.0,3.1790246952254817,0.012239606925813516
31.0,3.240503926430979,0.010216024846980167
34.0,2.745957283412709,0.014293496106641696
32.0,2.8567535802721977,0.009654895860876422
12.0,2.145215834180514,0.01180303466389887
12.0,2.5470314224561057,0.018838346693276737
11.0,3.188200527971441,0.019346985415640203
24.0,2.92911929388841,0.01665600445024514
26.0,3.4047677287688622,0.010512861732142763
47.0,3.411418427812292,0.01276224072864081
11.0,2.117702939293601,0.011706724889915098
41.0,3.020449722685465,0.017303178049964694
17.0,2.6616799971636604,0.009767663774683195
33.0,3.055375341213111,0.009711951941646861
28.0,3.1816675620419637,0.013038799792411737
49.0,3.209660435209469,0.012176010223124556
10.0,1.4802662134170532,0.013644611230120063
25.0,3.2701275825500487,0.01753551443107426
15.0,2.121244430541992,0.013311190810054541
135.0,3.06469431342902,0.01180854116661336
13.0,3.0407363084646373,0.005959614036748042
14.0,1.9526615994317191,0.0117725329764653
10.0,2.462790143489838,0.007760121452156455
20.0,3.0361991107463835,0.017032157990615814
12.0,2.9595982432365417,0.007057754090055823
34.0,2.5184043575735653,0.009373332599780577
18.0,2.2052831020620136,0.005796597850146807
24.0,2.547334313392639,0.01105075640953146
16.0,2.262501448392868,0.009448180739127565
25.0,3.004483799934387,0.008992275279015303
74.0,4.13148469538302,0.0535267580007958
21.0,3.8575490769885836,0.0236605984225337
30.0,3.6376753568649294,0.019281823933124543
25.0,3.3447758769989013,0.023126046545803546
31.0,3.240259555078322,0.024227654546379082
49.0,3.9046610423496793,0.020173110752081384
163.0,3.8343351384613413,0.01426096732779606
194.0,4.185861636682884,0.01701449311383971
42.0,3.9879980087280273,0.014802774342353501
41.0,3.934776631797232,0.015475684907514511
23.0,3.8115057323289956,0.019743512703470238
25.0,3.6580477428436278,0.018945485884323716
94.0,4.085572142550286,0.02111711869997151
24.0,3.9693123201529183,0.01181805637315847
184.0,4.092712061560673,0.01515237102474835
27.0,3.346199115117391,0.017405963451084163
30.0,3.5076899766921996,0.02153291309174771
9.0,1.3563980526394315,0.006284750079632633
13.0,2.6364615788826575,0.01676803780719638
72.0,3.3372635742028556,0.013808435550244112
11.0,2.9759589433670044,0.015670716783709147
23.0,3.7744905948638916,0.018514475633349757
24.0,4.46805173655351,0.025512664743776742
23.0,3.837037983147994,0.011036166890888759
22.0,3.5275264003060083,0.018329493087631734
39.0,3.5508888073456593,0.014510285491362596
68.0,3.798901470268474,0.012702440457788351
84.0,3.926326619727271,0.017573478127208848
43.0,3.7972582440043605,0.018352813607211724
16.0,3.273238956928253,0.013079138487228192
25.0,3.807626543045044,0.02894568834453821
68.0,3.9015582905096164,0.0139311412571902
52.0,3.849500481898968,0.014908584378785096
28.0,3.469735873597009,0.0071805398391526455
95.0,4.221623879984805,0.012702188398198862
13.0,3.641538381576538,0.017278643898092784
64.0,3.2155993580818176,0.01147267169017141
26.0,3.901691409257742,0.019481510335866075
24.0,3.291042983531952,0.013647887913975865
12.0,3.7944379647572837,0.015299090611127516
17.0,2.818854612462661,0.015320891404853147
131.0,3.664831609216355,0.01562967682292841
9.0,2.849643654293484,0.02283844832951824
27.0,3.568588027247676,0.01795028868407287
28.0,3.525760659149715,0.017068555387335697
33.0,3.784910454894557,0.015181903515688398
106.0,4.642980002007395,0.01596593973336671
123.0,4.127226544589531,0.015039952442511856
106.0,4.1449870703355325,0.02468840531974082
52.0,3.8008409302968245,0.015785802388563752
58.0,3.849549729248573,0.01775560780540751
29.0,3.859154988979471,0.011025303075539655
25.0,3.8711913800239564,0.009524945020675659
42.0,3.8712496984572637,0.012767945457848586
161.0,4.313177135420141,0.014839739323613921
10.0,3.182511878013611,0.012846300890669227
47.0,3.966055489600973,0.019947915981979446
28.0,4.178716702120645,0.00997612376730623
27.0,3.877133771225258,0.015348982165084669
54.0,3.0453210141923694,0.012944042251479847
75.0,4.300685755411783,0.01709428532437111
30.0,4.284619255860647,0.015056518092751502
159.0,4.055503800230206,0.015901523663841025
23.0,4.397872561993807,0.014153339596384245
25.0,3.903210244178772,0.014741823645308613
24.0,2.9219625989596048,0.026552468742011115
19.0,3.049861879725205,0.020288592639477236
41.0,4.099555602887782,0.016365273492183627
22.0,3.7697132988409563,0.011951924703845923
29.0,3.926381727744793,0.01784830420390414
69.0,3.658748265625774,0.019926706696793004
119.0,4.272753623353333,0.021214279600520844
25.0,4.031611328125,0.01997668232768774
108.0,4.124372747209337,0.015642838990768522
112.0,4.234662728650229,0.016747781819763725
30.0,3.066850757598877,0.018606857567404708
19.0,2.9138583666399906,0.010772308867767845
37.0,3.621385390694077,0.021215189595996227
35.0,3.9103084325790407,0.015521335122840745
91.0,4.235634303354955,0.013731834066105536
42.0,3.751177776427496,0.015046231980834688
31.0,3.854361814837302,0.016370923570056838
11.0,3.5981078147888184,0.015533818778666582
75.0,3.9525855127970377,0.019743831511586905
31.0,3.7557862689418178,0.012238991760363381
36.0,3.7279227839575872,0.011469586522758214
46.0,4.232170913530433,0.021523887501604368
14.0,3.4791997415678844,0.01898430028398122
24.0,4.489397359391053,0.011175222820990408
18.0,3.5093772411346436,0.015207371765023304
24.0,3.8870143915216127,0.008365933836709397
147.0,4.25358180286122,0.01680151386650558
112.0,4.252713048032352,0.016182580652509517
34.0,3.612220799221712,0.020577599564978087
30.0,4.1812414765357975,0.009597976723064979
28.0,3.753867440990039,0.022363211789135157
14.0,3.0231861727578297,0.008168316803806062
26.0,3.672085117835265,0.018683382260720603
33.0,3.2017347595908423,0.035370430909097195
26.0,3.0284983469889712,0.011965453123243956
143.0,4.746349886580781,0.04118656514577203
283.0,5.295595843042165,0.024694176395292075
25.0,4.380596418380737,0.031028481791727246
189.0,5.175712979029095,0.023381151220140357
137.0,4.963267879764529,0.017735688658227233
13.0,4.412229767212501,0.03572241222270979
178.0,5.175575993034277,0.022926798678628492
158.0,4.727556255799305,0.023190845492225186
42.0,4.42981474456333,0.02778018943388902
20.0,4.294231534004211,0.022240121732465923
61.0,5.126048985074778,0.01774843464429933
27.0,4.145134069301464,0.04482613970887744
42.0,4.955002211389088,0.019968665299183203
185.0,5.18215969704293,0.0249411447275732
142.0,4.832040981507637,0.015421985587085478
169.0,5.592183891838119,0.025822750995687854
138.0,4.5484393938728,0.0170560131892157
24.0,3.998741259177526,0.022120988520327955
20.0,3.113479620218277,0.008355246350402013
23.0,3.93474673188251,0.02162976839336688
185.0,5.622168249697299,0.022363875060644304
14.0,3.396203637123108,0.013514135881061
171.0,5.236240191766393,0.01832183856620557
85.0,4.465022735034718,0.023783137293203787
34.0,3.671580696807188,0.015877240457270732
187.0,5.453291441667526,0.021496691552730388
26.0,4.402083543630747,0.016667057679464612
143.0,4.8020548603751445,0.027774740590134284
229.0,5.162066155646045,0.019211203446530423
178.0,5.050009598892726,0.02288057192312449
181.0,5.178220459110829,0.014208054696775725
121.0,4.94783154203872,0.018955462203314913
11.0,2.4985481934113936,0.034366582139310514
43.0,4.545103369757187,0.02421245200364569
13.0,3.3859149034206686,0.03152649383096454
45.0,4.425788266128964,0.024529777518990967
15.0,2.72340890566508,0.025334504417454204
200.0,5.59774480342865,0.019219762925349642
183.0,5.401176509961404,0.025451664385370543
186.0,5.629730934737831,0.021417650271467463
165.0,5.378073677872166,0.02960898094161442
22.0,3.888934850692749,0.01915978097399189
55.0,5.007356565648859,0.030158017588440666
30.0,5.184117809931437,0.024822551101290932
14.0,3.976553337914603,0.014981532070253576
217.0,5.403721925849739,0.022948748170299463
12.0,4.522504011789958,0.005266280476159106
176.0,5.247468222271312,0.022097366412874016
175.0,5.369614982604981,0.018076421894199612
44.0,4.9355365986173805,0.02279756358422508
194.0,5.558885579256668,0.022590794237498577
61.0,4.990875629128003,0.026840458919874348
71.0,4.456643376551884,0.027946033303520943
23.0,5.121807813644409,0.031880871316863464
173.0,5.458750008158601,0.0217695323211367
69.0,4.80806313044783,0.016504815759380228
32.0,5.518064633011818,0.01264339479530463
13.0,2.8308739203673143,0.021468251406286772
11.0,3.234998572956432,0.02624413070522926
51.0,4.925842385666043,0.016964941338051622
12.0,3.190341571966807,0.01028865601013725
365.0,5.060002495491341,0.02153820253825708
30.0,4.966553994019827,0.020514085531855623
31.0,4.46351570083249,0.01358304894529283
53.0,4.773262086904274,0.02013035186671845
174.0,5.564434827059165,0.027753081677840144
119.0,4.67814757242924,0.02334688028160232
163.0,5.342077152860677,0.021709797600715598
12.0,4.327405174573262,0.021178096746249746
276.0,5.73167786218118,0.02131591930874097
160.0,5.521333479881287,0.031792859223787676
16.0,3.8277289271354675,0.027319124303176068
173.0,5.84442614682148,0.02824604740457857
45.0,4.5555305004119875,0.020948276880921587
46.0,5.039963095084481,0.029301865669169827
9.0,3.326187398698595,0.010124884675153427
40.0,4.630072364211083,0.024106204023701137
20.0,3.701120686531067,0.023022847395623103
35.0,3.652975629057203,0.028130581891829414
31.0,4.4926799689569785,0.04066499620826254
51.0,5.062998299505196,0.03024281770465713
47.0,4.217911129302167,0.03521058476341769
195.0,5.799648884015205,0.024728159681678963
228.0,5.424289170064424,0.02851162240033757
12.0,4.523015518983205,0.033145528519526124
97.0,4.957311689239187,0.013735680685489025
28.0,5.105164042540959,0.027265715416953235
241.0,5.639883209560916,0.022497269113140404
44.0,4.853103404695338,0.01956195819763128
32.0,5.005180805921555,0.030059804455959238
172.0,5.432376221168873,0.02258099606504317
79.0,4.622767870939231,0.02716169971383259
11.0,3.368183569474654,0.0030474161559885197
190.0,5.506251139389841,0.03166350652463734
43.0,5.167162859162619,0.028132621553553224
176.0,5.154891054738652,0.022243443847401068
170.0,5.467630391962388,0.02163671317941728
11.0,4.738388885151256,0.017670165207660335
78.0,5.094478567441304,0.023635641468736607
221.0,5.069925040680898,0.020761722687482245
12.0,4.575827678044637,0.23264684652288756
193.0,6.580900963106304,0.043804527319475546
54.0,6.051664740950973,0.03877636659308337
220.0,6.187964476238598,0.03060982868773863
32.0,3.770057663321495,0.020479385817452567
204.0,6.774184280750799,0.029797950914750498
15.0,4.8559091250101725,0.036730693952025224
203.0,6.520645587902351,0.03319152883223024
12.0,5.094543258349101,0.007454937479148309
170.0,6.1707408287945915,0.02533123027156655
211.0,6.493139723465906,0.02567531750923667
235.0,6.670858093018228,0.031710358482210876
211.0,6.728919869915569,0.023038684783869764
254.0,6.585656556557483,0.03138692731584979
200.0,6.6435368585586545,0.03109829117252957
14.0,4.709920372281756,0.030661337002779225
176.0,5.809818162159487,0.03302148542239924
221.0,6.513799578895396,0.033794932103214353
19.0,5.506656489874187,0.015969091144047286
192.0,6.720834049085776,0.03283143567296065
10.0,4.865541160106659,0.04192314090905711
13.0,4.372130320622371,0.023814898718578312
211.0,6.680963353523146,0.03223938017783431
204.0,6.434839627322028,0.025527397810376485
223.0,6.5739580740308545,0.029312525222270076
193.0,6.403841651165424,0.029984470718019098
65.0,5.1638245289142315,0.03229284969588312
197.0,6.517319701044693,0.03095511324954252
168.0,6.734734836078825,0.027808354189065063
214.0,6.476044928916147,0.0324861129069109
89.0,5.359213165352854,0.03874513861498262
187.0,6.604717705976517,0.024254047652995363
192.0,6.399309570590655,0.02626825126208132
187.0,6.831882637452314,0.02923086122889819
202.0,6.608805219725807,0.026897426476785082
161.0,5.8975404626834464,0.03442655781989697
192.0,6.588751298685868,0.031455704325405044
176.0,6.622893365946683,0.041344552368007666
227.0,6.888737216394904,0.03601969138715039
244.0,6.531812245728539,0.031146298502342868
75.0,6.1105634848276775,0.02859172223058219
200.0,6.207038729190827,0.03348930138599826
211.0,6.605046041768874,0.03393304681292872
199.0,7.184727934736702,0.023067533996204224
204.0,6.915254291366129,0.033180211005017946
